YEAR,STATE,EVENT_TYPE,TOTAL_INJURIES,TOTAL_DEATHS,TOTAL_DAMAGE,Per_Capita_Emissions,NASA_Global_Temp_Anomaly_C,BEGIN_LAT,BEGIN_LON
2014,ILLINOIS,Flash Flood,0.0,0.0,20000000.0,19.926178,0.75,39.8967,-89.1125
2014,CALIFORNIA,High Surf,1.0,0.0,40000000.0,19.926178,0.75,34.4421,-122.88333
2014,CALIFORNIA,Drought,0.0,0.0,1500000000.0,19.926178,0.75,34.4421,-122.88333
2014,MISSISSIPPI,Tornado,50.0,3.0,25000000.0,19.926178,0.75,31.2273,-89.8331
2014,NEW JERSEY,Winter Weather,115.0,1.0,0.0,19.926178,0.75,39.5,-75.42
2014,NEW JERSEY,Winter Weather,160.0,0.0,0.0,19.926178,0.75,39.5,-75.42
2014,COLORADO,Hail,0.0,0.0,213300000.0,19.926178,0.75,39.6,-104.87
2014,FLORIDA,Flash Flood,0.0,1.0,150000000.0,19.926178,0.75,30.2953,-87.4471
2014,NEW YORK,Flash Flood,0.0,0.0,35200000.0,19.926178,0.75,40.7992,-73.2779
2014,FLORIDA,Flash Flood,0.0,0.0,16000000.0,19.926178,0.75,30.6983,-87.1793
2014,OHIO,Flash Flood,0.0,0.0,25000000.0,19.926178,0.75,41.3732,-82.0376
2014,OHIO,Flash Flood,0.0,0.0,13000000.0,19.926178,0.75,41.4525,-81.9445
2014,NEBRASKA,Thunderstorm Wind,0.0,0.0,23000000.0,19.926178,0.75,40.7611,-98.8653
2014,NEBRASKA,Hail,0.0,0.0,23000000.0,19.926178,0.75,40.75,-98.83
2014,IOWA,Flash Flood,0.0,0.0,25050000.0,19.926178,0.75,42.9085,-93.4986
2014,CALIFORNIA,Wildfire,0.0,0.0,20000000.0,19.926178,0.75,34.4421,-122.88333
2014,NEBRASKA,Thunderstorm Wind,1.0,0.0,13000000.0,19.926178,0.75,40.73,-98.9618
2014,ILLINOIS,Flash Flood,0.0,0.0,50000000.0,19.926178,0.75,41.753,-87.8594
2014,WASHINGTON,Wildfire,0.0,0.0,120050000.0,19.926178,0.75,48.27,-121.8526
2014,MICHIGAN,Flash Flood,0.0,0.0,1100000000.0,19.926178,0.75,42.042,-83.2
2014,WASHINGTON,Wildfire,0.0,0.0,121000000.0,19.926178,0.75,48.27,-121.8526
2014,MICHIGAN,Flash Flood,0.0,0.0,400000000.0,19.926178,0.75,42.447,-83.084
2014,MICHIGAN,Flash Flood,0.0,0.0,300000000.0,19.926178,0.75,42.453,-82.871
2014,ILLINOIS,Hail,2.0,0.0,100000000.0,19.926178,0.75,39.8055,-88.2974
2014,WASHINGTON,Debris Flow,12.0,43.0,60000000.0,19.926178,0.75,48.27,-121.8526
2014,INDIANA,Thunderstorm Wind,0.0,0.0,35000000.0,19.926178,0.75,37.9916,-87.6218
2014,WISCONSIN,Tornado,5.0,0.0,20502000.0,19.926178,0.75,42.7376,-90.5188
2014,TEXAS,Hail,0.0,0.0,15000000.0,19.926178,0.75,33.24,-97.13
2014,TEXAS,Hail,0.0,0.0,500000000.0,19.926178,0.75,33.2269,-97.13
2014,MISSISSIPPI,Tornado,30.0,1.0,15000000.0,19.926178,0.75,34.2261,-88.8242
2014,ALABAMA,Flash Flood,1.0,1.0,27000000.0,19.926178,0.75,30.7161,-87.9181
2014,ARKANSAS,Tornado,167.0,12.0,210000000.0,19.926178,0.75,34.913,-92.4572
2014,INDIANA,Thunderstorm Wind,0.0,0.0,25000000.0,19.926178,0.75,38.02,-87.43
2014,CALIFORNIA,Wildfire,0.0,0.0,22500000.0,19.926178,0.75,34.4421,-122.88333
2014,ARKANSAS,Tornado,25.0,3.0,13000000.0,19.926178,0.75,34.7787,-92.652
2014,NEBRASKA,Tornado,0.0,0.0,12500000.0,19.926178,0.75,40.4926,-98.1207
2014,MISSISSIPPI,Tornado,10.0,1.0,13200000.0,19.926178,0.75,32.2319,-90.206
2014,WISCONSIN,Tornado,0.0,0.0,14000000.0,19.926178,0.75,43.0024,-89.5579
2014,TEXAS,Hail,12.0,0.0,400000000.0,19.926178,0.75,32.5,-99.66
2014,ILLINOIS,Flash Flood,0.0,0.0,47000000.0,19.926178,0.75,40.3995,-88.4599
2014,TENNESSEE,Flash Flood,0.0,0.0,50000000.0,19.926178,0.75,35.2158,-89.6392
2014,MISSISSIPPI,Tornado,81.0,10.0,121500000.0,19.926178,0.75,32.932,-89.3067
2014,TEXAS,Flood,0.0,0.0,100015000.0,19.926178,0.75,33.542,-102.0602
2014,NEW JERSEY,Winter Weather,200.0,1.0,0.0,19.926178,0.75,39.5,-75.42
2014,NORTH CAROLINA,Tornado,16.0,1.0,15000000.0,19.926178,0.75,35.51,-77.12
2014,NEW JERSEY,Winter Weather,115.0,1.0,0.0,19.926178,0.75,39.5,-75.42
2014,NEW JERSEY,Winter Weather,160.0,0.0,0.0,19.926178,0.75,39.5,-75.42
2014,WASHINGTON,Debris Flow,12.0,43.0,0.0,19.926178,0.75,48.27,-121.8526
2014,ARKANSAS,Tornado,167.0,12.0,0.0,19.926178,0.75,34.913,-92.4572
2014,MISSISSIPPI,Tornado,81.0,10.0,0.0,19.926178,0.75,32.932,-89.3067
2014,NEW JERSEY,Winter Weather,200.0,1.0,0.0,19.926178,0.75,39.5,-75.42
2006,TEXAS,Wildfire,8.0,12.0,0.0,23.267399,0.64,33.58333,-101.85
2006,TENNESSEE,Tornado,121.0,7.0,0.0,23.267399,0.64,36.33333,-86.65
2006,MISSOURI,Tornado,130.0,2.0,0.0,23.267399,0.64,36.16667,-89.96667
2006,CALIFORNIA,Heat,10.0,30.0,0.0,23.267399,0.64,34.4421,-122.88333
2006,CALIFORNIA,Heat,8.0,16.0,0.0,23.267399,0.64,34.4421,-122.88333
2006,TENNESSEE,Tornado,70.0,16.0,0.0,23.267399,0.64,36.11667,-89.51667
2006,CALIFORNIA,Heat,6.0,10.0,0.0,23.267399,0.64,34.4421,-122.88333
2006,ILLINOIS,Heat,0.0,24.0,0.0,23.267399,0.64,37.6945,-89.5678
2006,MISSOURI,Heat,437.0,4.0,0.0,23.267399,0.64,36.62,-94.6186
2006,MISSOURI,Heat,276.0,2.0,0.0,23.267399,0.64,36.62,-94.6186
2006,OKLAHOMA,Heat,100.0,5.0,0.0,23.267399,0.64,35.47,-98.287
2006,PENNSYLVANIA,Heat,0.0,21.0,0.0,23.267399,0.64,41.18,-80.52
2006,NEW YORK,Heat,0.0,14.0,0.0,23.267399,0.64,40.6414,-74.2
2006,NEW YORK,Heat,0.0,14.0,0.0,23.267399,0.64,40.6414,-74.2
2006,MICHIGAN,Heat,215.0,0.0,0.0,23.267399,0.64,42.52,-84.41
2006,WASHINGTON,High Wind,290.0,8.0,0.0,23.267399,0.64,48.27,-121.8526
2011,TENNESSEE,Tornado,200.0,4.0,0.0,20.275503,0.61,35.0371,-84.9875
2011,TENNESSEE,Tornado,100.0,8.0,0.0,20.275503,0.61,34.9868,-85.0485
2011,ALABAMA,Tornado,0.0,25.0,0.0,20.275503,0.61,34.3907,-85.9784
2011,MISSOURI,Excessive Heat,167.0,3.0,0.0,20.275503,0.61,36.62,-94.6186
2011,MISSOURI,Excessive Heat,222.0,5.0,0.0,20.275503,0.61,36.62,-94.6186
2011,NORTH CAROLINA,Tornado,55.0,12.0,0.0,20.275503,0.61,36.087,-76.9502
2011,MISSOURI,Tornado,1150.0,161.0,0.0,20.275503,0.61,37.056,-94.5701
2011,ALABAMA,Tornado,30.0,13.0,0.0,20.275503,0.61,33.6839,-86.5234
2011,NORTH CAROLINA,Tornado,120.0,0.0,0.0,20.275503,0.61,34.7335,-77.3765
2011,MASSACHUSETTS,Tornado,200.0,3.0,0.0,20.275503,0.61,42.1,-72.75
2011,OKLAHOMA,Tornado,112.0,7.0,0.0,20.275503,0.61,35.444,-98.287
2011,MISSISSIPPI,Tornado,37.0,16.0,0.0,20.275503,0.61,34.0455,-88.445
2011,ALABAMA,Tornado,0.0,27.0,0.0,20.275503,0.61,34.3109,-87.7858
2011,NEW JERSEY,Excessive Heat,301.0,0.0,0.0,20.275503,0.61,39.5,-75.42
2011,ILLINOIS,Heat,0.0,16.0,0.0,20.275503,0.61,37.6945,-89.5678
2011,OKLAHOMA,Excessive Heat,175.0,2.0,0.0,20.275503,0.61,35.47,-98.287
2011,PENNSYLVANIA,Excessive Heat,48.0,22.0,0.0,20.275503,0.61,41.18,-80.52
2011,TEXAS,Heat,135.0,4.0,0.0,20.275503,0.61,33.58333,-101.85
2011,TEXAS,Excessive Heat,130.0,4.0,0.0,20.275503,0.61,33.58333,-101.85
2011,TEXAS,Heat,140.0,3.0,0.0,20.275503,0.61,33.58333,-101.85
2011,TEXAS,Heat,210.0,4.0,0.0,20.275503,0.61,33.58333,-101.85
2011,ALABAMA,Tornado,800.0,52.0,0.0,20.275503,0.61,33.0606,-87.8315
2011,TEXAS,Heat,223.0,9.0,0.0,20.275503,0.61,33.58333,-101.85
2011,OKLAHOMA,Excessive Heat,101.0,1.0,0.0,20.275503,0.61,35.47,-98.287
2011,ALABAMA,Tornado,100.0,18.0,0.0,20.275503,0.61,34.1043,-88.1479
2011,ALABAMA,Tornado,700.0,20.0,0.0,20.275503,0.61,33.3512,-87.1975
2011,ALABAMA,Tornado,0.0,14.0,0.0,20.275503,0.61,34.4368,-87.5307
2011,ALABAMA,Tornado,100.0,7.0,0.0,20.275503,0.61,34.1677,-88.1932
2010,TENNESSEE,Flood,0.0,10.0,0.0,21.099653,0.73,36.07,-86.63
2010,ARKANSAS,Flash Flood,24.0,20.0,0.0,21.099653,0.73,34.4328,-93.9348
2010,OKLAHOMA,Flash Flood,136.0,0.0,0.0,21.099653,0.73,35.47,-97.51
2008,TEXAS,Storm Surge/Tide,0.0,12.0,0.0,22.521658,0.54,33.58333,-101.85
2008,TENNESSEE,Tornado,44.0,14.0,0.0,22.521658,0.54,36.4646,-86.1815
2008,VIRGINIA,Tornado,200.0,0.0,0.0,22.521658,0.54,36.7102,-76.6872
2008,MISSOURI,Tornado,200.0,14.0,0.0,22.521658,0.54,36.9278,-94.6186
2008,OKLAHOMA,Tornado,150.0,6.0,0.0,22.521658,0.54,36.9924,-95.0345
2008,PENNSYLVANIA,Excessive Heat,1.0,18.0,0.0,22.521658,0.54,41.18,-80.52
2008,TEXAS,Hurricane (Typhoon),2400.0,9.0,0.0,22.521658,0.54,33.58333,-101.85
2007,TEXAS,Winter Weather,137.0,1.0,0.0,23.27731,0.66,33.58333,-101.85
2007,FLORIDA,Tornado,9.0,13.0,0.0,23.27731,0.66,28.9588,-81.5871
2007,ILLINOIS,Extreme Cold/Wind Chill,0.0,10.0,0.0,23.27731,0.66,37.6945,-89.5678
2007,CALIFORNIA,Excessive Heat,0.0,10.0,0.0,23.27731,0.66,34.4421,-122.88333
2007,KANSAS,Tornado,63.0,11.0,0.0,23.27731,0.66,37.3934,-99.3826
2007,OKLAHOMA,Excessive Heat,200.0,2.0,0.0,23.27731,0.66,35.47,-98.287
2007,TENNESSEE,Heat,187.0,14.0,0.0,23.27731,0.66,36.07,-89.51667
2007,MISSOURI,Excessive Heat,422.0,6.0,0.0,23.27731,0.66,36.62,-94.6186
2007,MISSOURI,Excessive Heat,519.0,2.0,0.0,23.27731,0.66,36.62,-94.6186
2019,ALABAMA,Tornado,90.0,23.0,0.0,18.40264,0.98,32.4571,-85.4362
2019,OHIO,Tornado,166.0,1.0,0.0,18.40264,0.98,39.8243,-84.4632
2019,ARIZONA,Excessive Heat,0.0,10.0,0.0,18.40264,0.98,33.43333,-112.01667
2013,ARKANSAS,Heat,450.0,0.0,0.0,19.692255,0.68,35.47,-93.9348
2013,ILLINOIS,Tornado,121.0,3.0,0.0,19.692255,0.68,40.622,-89.5678
2013,ARIZONA,Wildfire,0.0,19.0,0.0,19.692255,0.68,33.43333,-112.01667
2013,NEVADA,Excessive Heat,353.0,2.0,0.0,19.692255,0.68,36.0667,-115.7184
2013,UTAH,Ice Storm,300.0,0.0,0.0,19.692255,0.68,37.0,-113.098
2013,UTAH,Ice Storm,100.0,0.0,0.0,19.692255,0.68,37.0,-113.098
2013,TEXAS,Winter Storm,250.0,2.0,0.0,19.692255,0.68,33.58333,-101.85
2013,NEVADA,Excessive Heat,213.0,37.0,0.0,19.692255,0.68,36.0667,-115.7184
2013,MINNESOTA,Excessive Heat,216.0,0.0,0.0,19.692255,0.68,44.8,-93.32
2013,OKLAHOMA,Tornado,207.0,24.0,0.0,19.692255,0.68,35.303,-97.605
2009,AMERICAN SAMOA,Tsunami,148.0,32.0,0.0,20.536057,0.66,-14.1591,-169.6128
2009,WISCONSIN,Winter Weather,177.0,0.0,0.0,20.536057,0.66,43.83,-89.82
2009,OKLAHOMA,Winter Storm,172.0,0.0,0.0,20.536057,0.66,35.47,-98.287
2021,TEXAS,Cold/Wind Chill,0.0,40.0,0.0,17.665594,0.85,33.58333,-101.85
2021,GULF OF MEXICO,Marine Thunderstorm Wind,0.0,13.0,0.0,17.665594,0.85,28.9908,-90.194
2021,OREGON,Excessive Heat,0.0,93.0,0.0,17.665594,0.85,45.45,-123.85
2021,OREGON,Excessive Heat,0.0,18.0,0.0,17.665594,0.85,45.45,-123.85
2021,ARIZONA,Excessive Heat,0.0,11.0,0.0,17.665594,0.85,33.43333,-112.01667
2021,KENTUCKY,Tornado,63.0,17.0,0.0,17.665594,0.85,36.916,-86.618
2021,TENNESSEE,Flash Flood,0.0,19.0,0.0,17.665594,0.85,36.0852,-87.8281
2021,ARIZONA,Excessive Heat,0.0,20.0,0.0,17.665594,0.85,33.43333,-112.01667
2021,LOUISIANA,Hurricane,0.0,12.0,0.0,17.665594,0.85,30.999,-93.5692
2021,ARIZONA,Excessive Heat,0.0,35.0,0.0,17.665594,0.85,33.43333,-112.01667
2021,TEXAS,Extreme Cold/Wind Chill,0.0,10.0,0.0,17.665594,0.85,33.58333,-101.85
2021,TEXAS,Winter Weather,101.0,6.0,0.0,17.665594,0.85,33.58333,-101.85
2021,KENTUCKY,Tornado,25.0,11.0,0.0,17.665594,0.85,37.31,-87.378
2021,KENTUCKY,Tornado,210.0,24.0,0.0,17.665594,0.85,36.666,-88.816
2021,KENTUCKY,Tornado,200.0,15.0,0.0,17.665594,0.85,37.166,-87.705
2018,OKLAHOMA,Heat,185.0,0.0,0.0,18.819138,0.85,35.47,-98.287
2018,NEVADA,Excessive Heat,0.0,17.0,0.0,18.819138,0.85,36.0667,-115.7184
2018,CALIFORNIA,Wildfire,12.0,86.0,0.0,18.819138,0.85,34.4421,-122.88333
2018,NEVADA,Excessive Heat,0.0,10.0,0.0,18.819138,0.85,36.0667,-115.7184
2018,NEVADA,Heat,0.0,18.0,0.0,18.819138,0.85,36.0667,-115.7184
2018,CALIFORNIA,Debris Flow,168.0,21.0,0.0,18.819138,0.85,34.4421,-119.5952
2018,ARIZONA,Excessive Heat,0.0,10.0,0.0,18.819138,0.85,33.43333,-112.01667
2018,ARIZONA,Excessive Heat,0.0,12.0,0.0,18.819138,0.85,33.43333,-112.01667
2018,ARIZONA,Excessive Heat,0.0,11.0,0.0,18.819138,0.85,33.43333,-112.01667
2018,MISSOURI,Thunderstorm Wind,0.0,17.0,0.0,18.819138,0.85,36.62,-93.3458
2018,FLORIDA,Hurricane,0.0,21.0,0.0,18.819138,0.85,28.9588,-81.5871
2018,GUAM,Hurricane,121.0,1.0,0.0,18.819138,0.85,,
2018,GUAM,Hurricane,121.0,0.0,0.0,18.819138,0.85,,
2018,ARIZONA,Excessive Heat,0.0,11.0,0.0,18.819138,0.85,33.43333,-112.01667
2018,ARIZONA,Excessive Heat,0.0,20.0,0.0,18.819138,0.85,33.43333,-112.01667
2023,MISSISSIPPI,Tornado,150.0,14.0,0.0,17.162289,1.17,32.875,-90.9365
2023,NEVADA,Heat,0.0,10.0,0.0,17.162289,1.17,36.0667,-115.7184
2023,TEXAS,Heat,114.0,0.0,0.0,17.162289,1.17,33.58333,-101.85
2023,HAWAII,Wildfire,32.0,100.0,0.0,17.162289,1.17,20.91,-159.4867
2023,ARIZONA,Heat,0.0,14.0,0.0,17.162289,1.17,33.43333,-112.01667
2023,ARIZONA,Excessive Heat,0.0,12.0,0.0,17.162289,1.17,33.43333,-112.01667
2023,ARIZONA,Heat,0.0,10.0,0.0,17.162289,1.17,33.43333,-112.01667
2023,ARIZONA,Excessive Heat,0.0,40.0,0.0,17.162289,1.17,33.43333,-112.01667
2023,TEXAS,Excessive Heat,467.0,0.0,0.0,17.162289,1.17,33.58333,-101.85
2023,TEXAS,Excessive Heat,0.0,13.0,0.0,17.162289,1.17,33.58333,-101.85
2023,TEXAS,Excessive Heat,806.0,0.0,0.0,17.162289,1.17,33.58333,-101.85
2023,TEXAS,Tornado,100.0,3.0,0.0,17.162289,1.17,36.4135,-100.8302
2023,ARIZONA,Excessive Heat,0.0,15.0,0.0,17.162289,1.17,33.43333,-112.01667
2023,ARIZONA,Excessive Heat,0.0,46.0,0.0,17.162289,1.17,33.43333,-112.01667
2023,ARIZONA,Excessive Heat,0.0,36.0,0.0,17.162289,1.17,33.43333,-112.01667
2023,ARIZONA,Excessive Heat,0.0,15.0,0.0,17.162289,1.17,33.43333,-112.01667
2023,ARIZONA,Excessive Heat,0.0,10.0,0.0,17.162289,1.17,33.43333,-112.01667
2023,ARIZONA,Excessive Heat,0.0,20.0,0.0,17.162289,1.17,33.43333,-112.01667
2023,ARIZONA,Excessive Heat,0.0,150.0,0.0,17.162289,1.17,33.43333,-112.01667
2023,ARIZONA,Excessive Heat,0.0,15.0,0.0,17.162289,1.17,33.43333,-112.01667
2023,ARIZONA,Excessive Heat,0.0,12.0,0.0,17.162289,1.17,33.43333,-112.01667
2023,ARIZONA,Excessive Heat,0.0,30.0,0.0,17.162289,1.17,33.43333,-112.01667
2023,ARIZONA,Excessive Heat,0.0,18.0,0.0,17.162289,1.17,33.43333,-112.01667
2023,ARIZONA,Excessive Heat,0.0,11.0,0.0,17.162289,1.17,33.43333,-112.01667
2023,ARIZONA,Excessive Heat,0.0,18.0,0.0,17.162289,1.17,33.43333,-112.01667
2012,ILLINOIS,Tornado,95.0,8.0,0.0,19.633455,0.65,37.6945,-88.65
2012,FLORIDA,Wildfire,18.0,11.0,0.0,19.633455,0.65,28.9588,-81.5871
2012,NEW YORK,Coastal Flood,0.0,23.0,0.0,19.633455,0.65,40.6414,-74.2
2012,MISSOURI,Thunderstorm Wind,100.0,1.0,0.0,19.633455,0.65,38.6196,-90.1943
2012,ILLINOIS,Excessive Heat,0.0,25.0,0.0,19.633455,0.65,37.6945,-89.5678
2012,MISSOURI,Excessive Heat,84.0,14.0,0.0,19.633455,0.65,36.62,-94.6186
2012,MISSOURI,Heat,116.0,0.0,0.0,19.633455,0.65,36.62,-94.6186
2016,WEST VIRGINIA,Flash Flood,0.0,16.0,0.0,18.671753,1.01,37.9553,-80.7821
2016,NEVADA,Excessive Heat,0.0,10.0,0.0,18.671753,1.01,36.0667,-115.7184
2016,NEVADA,Excessive Heat,0.0,17.0,0.0,18.671753,1.01,36.0667,-115.7184
2016,NEVADA,Excessive Heat,0.0,26.0,0.0,18.671753,1.01,36.0667,-115.7184
2024,NEVADA,Excessive Heat,0.0,42.0,0.0,,1.28,36.0667,-115.7184
2024,NEVADA,Excessive Heat,0.0,34.0,0.0,,1.28,36.0667,-115.7184
2024,NEVADA,Heat,0.0,11.0,0.0,,1.28,36.0667,-115.7184
2024,ARIZONA,Excessive Heat,0.0,20.0,0.0,,1.28,33.43333,-112.01667
2024,NEVADA,Heat,0.0,16.0,0.0,,1.28,36.0667,-115.7184
2024,NEVADA,Excessive Heat,0.0,19.0,0.0,,1.28,36.0667,-115.7184
2024,NEVADA,Excessive Heat,0.0,10.0,0.0,,1.28,36.0667,-115.7184
2024,TEXAS,Tropical Storm,0.0,12.0,0.0,,1.28,33.58333,-101.85
2024,NORTH CAROLINA,Debris Flow,0.0,13.0,0.0,,1.28,35.56,-82.32
2024,NORTH CAROLINA,Flash Flood,0.0,10.0,0.0,,1.28,35.95,-82.196
2024,NORTH CAROLINA,Flash Flood,0.0,14.0,0.0,,1.28,35.618,-82.27
2024,FLORIDA,Tropical Storm,0.0,12.0,0.0,,1.28,28.9588,-81.5871
2024,SOUTH CAROLINA,Tropical Storm,0.0,10.0,0.0,,1.28,34.55,-83.084
2017,COLORADO,Ice Storm,500.0,0.0,0.0,18.533085,0.92,39.6,-104.6
2017,NEVADA,Excessive Heat,0.0,18.0,0.0,18.533085,0.92,36.0667,-115.7184
2017,NEVADA,Excessive Heat,0.0,20.0,0.0,18.533085,0.92,36.0667,-115.7184
2017,NEVADA,Excessive Heat,0.0,14.0,0.0,18.533085,0.92,36.0667,-115.7184
2017,ARIZONA,Flash Flood,0.0,10.0,0.0,18.533085,0.92,34.3798,-111.0663
2017,TEXAS,Heat,29.0,10.0,0.0,18.533085,0.92,33.58333,-101.85
2017,TEXAS,Flash Flood,0.0,38.0,0.0,18.533085,0.92,29.5688,-95.0139
2017,TEXAS,Flash Flood,0.0,10.0,0.0,18.533085,0.92,29.7758,-93.9372
2017,FLORIDA,Tropical Storm,0.0,21.0,0.0,18.533085,0.92,28.9588,-81.5871
2015,TEXAS,Flash Flood,0.0,10.0,0.0,19.15976,0.9,30.0174,-98.2161
2015,TEXAS,Tornado,468.0,10.0,0.0,19.15976,0.9,32.796,-96.5894
2015,TEXAS,Tornado,119.0,2.0,0.0,19.15976,0.9,33.0607,-96.434
2015,ARKANSAS,Heat,325.0,0.0,0.0,19.15976,0.9,35.47,-93.9348
2015,UTAH,Flash Flood,3.0,13.0,0.0,19.15976,0.9,37.0,-113.098
2015,NEVADA,Heat,0.0,13.0,0.0,19.15976,0.9,36.0667,-115.7184
2022,TEXAS,Heat,0.0,53.0,0.0,17.764404,0.89,33.58333,-101.85
2022,KENTUCKY,Flash Flood,0.0,16.0,0.0,17.764404,0.89,37.3533,-83.116
2022,KENTUCKY,Flash Flood,0.0,11.0,0.0,17.764404,0.89,37.5208,-83.1052
2022,OREGON,Excessive Heat,0.0,12.0,0.0,17.764404,0.89,45.45,-123.85
2022,MISSOURI,Drought,350.0,0.0,0.0,17.764404,0.89,36.62,-94.6186
2022,FLORIDA,Hurricane,0.0,60.0,0.0,17.764404,0.89,28.9588,-81.5871
2022,GULF OF MEXICO,Marine Tropical Storm,0.0,18.0,0.0,17.764404,0.89,28.9908,-90.194
2022,NEVADA,Excessive Heat,0.0,12.0,0.0,17.764404,0.89,36.0667,-115.7184
2022,ARIZONA,Heat,0.0,11.0,0.0,17.764404,0.89,33.43333,-112.01667
2022,ARIZONA,Heat,0.0,10.0,0.0,17.764404,0.89,33.43333,-112.01667
2022,ARIZONA,Heat,0.0,12.0,0.0,17.764404,0.89,33.43333,-112.01667
2022,NEW YORK,Blizzard,0.0,40.0,0.0,17.764404,0.89,40.6414,-74.2
2022,ARIZONA,Excessive Heat,0.0,21.0,0.0,17.764404,0.89,33.43333,-112.01667
2022,ARIZONA,Excessive Heat,0.0,10.0,0.0,17.764404,0.89,33.43333,-112.01667
2022,ARIZONA,Excessive Heat,0.0,16.0,0.0,17.764404,0.89,33.43333,-112.01667
2020,ARIZONA,Excessive Heat,0.0,26.0,0.0,16.649696,1.01,33.43333,-112.01667
2020,TENNESSEE,Tornado,87.0,19.0,0.0,16.649696,1.01,36.1715,-85.6628
2020,ARIZONA,Heat,0.0,14.0,0.0,16.649696,1.01,33.43333,-112.01667
2020,ARIZONA,Excessive Heat,0.0,13.0,0.0,16.649696,1.01,33.43333,-112.01667
2020,TENNESSEE,Tornado,170.0,2.0,0.0,16.649696,1.01,36.1717,-86.9562
2020,ARIZONA,Excessive Heat,0.0,15.0,0.0,16.649696,1.01,33.43333,-112.01667
2020,IOWA,Thunderstorm Wind,200.0,1.0,0.0,16.649696,1.01,41.9879,-91.8387
2020,LOUISIANA,Hurricane,0.0,13.0,0.0,16.649696,1.01,30.999,-93.5692
2020,CALIFORNIA,Wildfire,0.0,16.0,0.0,16.649696,1.01,34.4421,-122.88333
2020,ARIZONA,Excessive Heat,0.0,43.0,0.0,16.649696,1.01,33.43333,-112.01667
2020,ARIZONA,Excessive Heat,0.0,16.0,0.0,16.649696,1.01,33.43333,-112.01667
2020,ARIZONA,Excessive Heat,0.0,12.0,0.0,16.649696,1.01,33.43333,-112.01667
2020,ARIZONA,Excessive Heat,0.0,12.0,0.0,16.649696,1.01,33.43333,-112.01667
2020,ARIZONA,Excessive Heat,0.0,32.0,0.0,16.649696,1.01,33.43333,-112.01667
2000,KENTUCKY,Tornado,18.0,0.0,64000000.0,25.111929,0.39,37.71667,-87.18333
2000,TEXAS,Hail,0.0,0.0,20000000.0,25.111929,0.39,33.58333,-101.85
2000,LOUISIANA,Hail,0.0,0.0,65000000.0,25.111929,0.39,29.98333,-90.15
2000,GEORGIA,Tornado,175.0,11.0,22000000.0,25.111929,0.39,31.16667,-84.26667
2000,KANSAS,Tornado,27.0,0.0,71000000.0,25.111929,0.39,37.25,-95.55
2000,INDIANA,Hail,0.0,0.0,15000000.0,25.111929,0.39,40.1,-85.68333
2000,INDIANA,Hail,0.0,0.0,15000000.0,25.111929,0.39,40.28333,-86.58333
2000,INDIANA,Hail,0.0,0.0,15000000.0,25.111929,0.39,40.1,-85.38333
2000,MISSOURI,Flash Flood,0.0,2.0,100000000.0,25.111929,0.39,36.62,-94.6186
2000,NORTH DAKOTA,Flood,0.0,0.0,20000000.0,25.111929,0.39,46.8,-97.67
2000,NORTH DAKOTA,Flash Flood,0.0,0.0,100000000.0,25.111929,0.39,46.8,-97.67
2000,TEXAS,Drought,0.0,0.0,85000000.0,25.111929,0.39,33.58333,-101.85
2000,NORTH DAKOTA,Flood,0.0,0.0,32000000.0,25.111929,0.39,46.8,-97.67
2000,GEORGIA,Drought,0.0,0.0,16480000.0,25.111929,0.39,33.55,-84.83
2000,NORTH DAKOTA,Flash Flood,0.0,0.0,14000000.0,25.111929,0.39,46.8,-97.67
2000,WISCONSIN,Flash Flood,0.0,0.0,12500000.0,25.111929,0.39,43.83,-89.82
2000,KENTUCKY,Tornado,16.0,0.0,50000000.0,25.111929,0.39,37.53333,-86.3
2000,GEORGIA,Drought,0.0,0.0,20180000.0,25.111929,0.39,33.55,-84.83
2000,WISCONSIN,Flash Flood,0.0,0.0,12750000.0,25.111929,0.39,43.83,-89.82
2000,KANSAS,Hail,5.0,0.0,20000000.0,25.111929,0.39,38.36667,-98.76667
2000,TEXAS,Drought,0.0,0.0,64000000.0,25.111929,0.39,33.58333,-101.85
2000,CALIFORNIA,Wildfire,0.0,0.0,547000000.0,25.111929,0.39,34.4421,-122.88333
2000,NEW YORK,Heavy Snow,0.0,0.0,20000000.0,25.111929,0.39,40.6414,-74.2
2000,HAWAII,Flash Flood,0.0,0.0,70000000.0,25.111929,0.39,20.91,-159.4867
2000,WISCONSIN,Hail,0.0,0.0,26000000.0,25.111929,0.39,44.03333,-89.53333
2000,WISCONSIN,Hail,0.0,0.0,32200000.000000004,25.111929,0.39,44.06667,-88.3
2000,WISCONSIN,Hail,30.0,0.0,50000000.0,25.111929,0.39,44.0,-87.98333
2000,FLORIDA,Flood,0.0,0.0,940000000.0,25.111929,0.39,28.9588,-81.5871
2000,TEXAS,Drought,0.0,0.0,102300000.0,25.111929,0.39,33.58333,-101.85
2000,TEXAS,Heat,0.0,17.0,0.0,25.111929,0.39,33.58333,-101.85
2000,LOUISIANA,Drought,0.0,0.0,100000000.0,25.111929,0.39,30.999,-93.5692
2000,MICHIGAN,Flash Flood,0.0,0.0,20000000.0,25.111929,0.39,42.52,-84.41
2000,SOUTH CAROLINA,Hail,2.0,0.0,30000000.0,25.111929,0.39,34.13333,-79.83333
